area_tag	LONGI_DD	LATIT_DD	pos_string
12n	18.4925	59.04567	18.4925_59.04567
4	12.055	57.22167	12.055_57.22167
Skagerrak	11.05	57.95	11.05_57.95
20	20.69433	63.8475	20.69433_63.8475
Åland Sea	19.36617	60.06083	19.36617_60.06083
Skagerrak	9.74667	58.05117	9.74667_58.05117
Bornholm Basin	15.64167	55.475	15.64167_55.475
Bothnian Sea	20.01667	62.66667	20.01667_62.66667
Skagerrak	11.05833	58.44167	11.05833_58.44167
Eastern Gotland Basin	19.01667	56.13333	19.01667_56.13333
Bornholm Basin	15.41333	55.97667	15.41333_55.97667
Bothnian Bay	23.23167	65.16767	23.23167_65.16767
Eastern Gotland Basin	20.0005	55.42617	20.0005_55.42617
Kattegat	11.15	56.11667	11.15_56.11667
16	17.16617	61.2775	17.16617_61.2775
Bothnian Bay	23.235	65.16783	23.235_65.16783
Kattegat	12.40833	56.475	12.40833_56.475
Bornholm Basin	16.18083	55.57617	16.18083_55.57617
Åland Sea	19.08333	60.18333	19.08333_60.18333
Kattegat	10.98	57.66	10.98_57.66
16	18.57585	60.28227	18.57585_60.28227
Kattegat	11.35833	57.71667	11.35833_57.71667
22	22.45	65.73033	22.45_65.73033
North Sea	4.46667	59.33333	4.46667_59.33333
12n	19.0845	59.82833	19.0845_59.82833
Bornholm Basin	16.53833	55.715	16.53833_55.715
Bothnian Sea	18.4	60.63333	18.4_60.63333
North Sea	5.36667	56.40833	5.36667_56.40833
2	11.59333	58.42667	11.59333_58.42667
Skagerrak	11.83167	57.68767	11.83167_57.68767
Bothnian Sea	18.54667	62.10017	18.54667_62.10017
Skagerrak	9.73833	57.715	9.73833_57.715
12n	18.63217	59.1215	18.63217_59.1215
Western Gotland Basin	17.7022	57.11432	17.7022_57.11432
18	18.87717	63.27017	18.87717_63.27017
20	20.38667	63.63555	20.38667_63.63555
5	12.63733	56.32617	12.63733_56.32617
Kattegat	11.50833	57.71	11.50833_57.71
5	12.55833	56.35333	12.55833_56.35333
Bornholm Basin	14.62383	55.60683	14.62383_55.60683
Eastern Gotland Basin	19.4215	57.872	19.4215_57.872
Skagerrak	9.91667	58.66667	9.91667_58.66667
North Sea	-1.76667	58.81667	-1.76667_58.81667
Bothnian Bay	23.4955	65.38833	23.4955_65.38833
3	11.075	58.45	11.075_58.45
Eastern Gotland Basin	19.27833	56.17	19.27833_56.17
Bornholm Basin	16.66417	55.76267	16.66417_55.76267
Bornholm Basin	17.37583	56.07267	17.37583_56.07267
Eastern Gotland Basin	18.88867	55.91033	18.88867_55.91033
Eastern Gotland Basin	19.58472	56.63362	19.58472_56.63362
24	18.03683	59.37083	18.03683_59.37083
1n	11.66667	57.90167	11.66667_57.90167
Skagerrak	8.52667	57.40833	8.52667_57.40833
12s	16.70017	57.8955	16.70017_57.8955
Eastern Gotland Basin	19.19833	57.38333	19.19833_57.38333
Eastern Gotland Basin	21.15	57.7	21.15_57.7
9	14.83333	56.1	14.83333_56.1
12s	16.6535	57.7985	16.6535_57.7985
Bornholm Basin	14.45417	55.6855	14.45417_55.6855
4	11.8085	57.54983	11.8085_57.54983
Bothnian Sea	18.05	62.11667	18.05_62.11667
23	24.1027	65.65978	24.1027_65.65978
Kattegat	11.66667	57.23333	11.66667_57.23333
Kattegat	11.66667	57.48333	11.66667_57.48333
Western Gotland Basin	17.98333	58.00833	17.98333_58.00833
Bothnian Sea	19.78383	61.61833	19.78383_61.61833
12n	17.74215	59.08473	17.74215_59.08473
Bornholm Basin	15.33333	55.65	15.33333_55.65
Kattegat	10.74	57.621	10.74_57.621
Bornholm Basin	15.33333	55.9	15.33333_55.9
Eastern Gotland Basin	18.855	56.78167	18.855_56.78167
Eastern Gotland Basin	17.76067	55.88817	17.76067_55.88817
1n	11.28347	58.64703	11.28347_58.64703
Bornholm Basin	16.28117	55.86483	16.28117_55.86483
Kattegat	12.4445	56.67883	12.4445_56.67883
Eastern Gotland Basin	18.59017	56.33317	18.59017_56.33317
5	12.66333	56.515	12.66333_56.515
Skagerrak	10.72432	58.26692	10.72432_58.26692
7	13.81398	55.4204	13.81398_55.4204
Kattegat	11.8142	56.80952	11.8142_56.80952
18	18.8585	63.19333	18.8585_63.19333
North Sea	8.10083	56.71717	8.10083_56.71717
Bothnian Sea	19.86533	62.18717	19.86533_62.18717
Bothnian Sea	18.56283	62.10517	18.56283_62.10517
Bothnian Bay	22.06617	64.70767	22.06617_64.70767
The Sound	12.74777	55.86753	12.74777_55.86753
12s	16.455	57.86333	16.455_57.86333
Eastern Gotland Basin	19.58463	56.6337	19.58463_56.6337
Kattegat	12.255	56.40333	12.255_56.40333
Western Gotland Basin	17.29	57.13833	17.29_57.13833
18	17.38812	62.33575	17.38812_62.33575
Kattegat	11.66	57.18333	11.66_57.18333
Northern Baltic Proper	20.67933	59.44033	20.67933_59.44033
The Quark	20.28083	63.30883	20.28083_63.30883
20	20.39906	63.68799	20.39906_63.68799
18	18.89483	63.22383	18.89483_63.22383
Eastern Gotland Basin	19.13	56.44167	19.13_56.44167
Kattegat	11.53333	57.125	11.53333_57.125
12n	17.12767	58.72173	17.12767_58.72173
Bornholm Basin	16.29667	55.49667	16.29667_55.49667
Kattegat	12.21	56.81167	12.21_56.81167
Kattegat	12.42167	56.36667	12.42167_56.36667
Western Gotland Basin	16.935	56.52533	16.935_56.52533
Great Belt	10.80833	55.73333	10.80833_55.73333
Eastern Gotland Basin	19.12633	57.70017	19.12633_57.70017
22	21.58452	65.39879	21.58452_65.39879
Eastern Gotland Basin	19.25	57.19333	19.25_57.19333
12n	18.79473	59.76723	18.79473_59.76723
Bornholm Basin	16.713	55.87183	16.713_55.87183
Skagerrak	10.175	58.27	10.175_58.27
21	20.83333	63.825	20.83333_63.825
Kattegat	12.21207	56.94013	12.21207_56.94013
8	16.30547	56.63478	16.30547_56.63478
Skagerrak	10.88883	58.56567	10.88883_58.56567
Kattegat	11.68333	56.81667	11.68333_56.81667
22	22.37483	65.80717	22.37483_65.80717
Arkona Basin	13.43333	54.73333	13.43333_54.73333
Eastern Gotland Basin	19.38333	56.96833	19.38333_56.96833
Bornholm Basin	15.13333	55.51667	15.13333_55.51667
Kattegat	11.63933	57.21117	11.63933_57.21117
16	17.19196	61.18483	17.19196_61.18483
Kattegat	12.26947	56.39763	12.26947_56.39763
Bornholm Basin	15.18	55.7735	15.18_55.7735
Kattegat	11.59167	57.54333	11.59167_57.54333
3	11.59167	57.91833	11.59167_57.91833
24	18.287	59.364	18.287_59.364
Skagerrak	8.51667	57.45	8.51667_57.45
Bothnian Bay	22.0655	64.7085	22.0655_64.7085
Skagerrak	11.02767	58.3395	11.02767_58.3395
Skagerrak	8.584	57.4705	8.584_57.4705
2	11.43492	58.2595	11.43492_58.2595
Kiel Bay	11.21667	54.58333	11.21667_54.58333
Arkona Basin	14.28333	55.21667	14.28333_55.21667
3	11.11047	58.49947	11.11047_58.49947
Skagerrak	8.364	57.537	8.364_57.537
20	19.81733	63.49983	19.81733_63.49983
18	18.027	62.81867	18.027_62.81867
Bothnian Sea	20.931	61.13328	20.931_61.13328
Kattegat	11.68333	57.46667	11.68333_57.46667
4	11.69133	57.63033	11.69133_57.63033
Kattegat	11.8275	56.80483	11.8275_56.80483
20	20.3185	63.66317	20.3185_63.66317
12n	18.76335	59.345	18.76335_59.345
12n	18.37917	59.29033	18.37917_59.29033
Skagerrak	10.94267	58.31567	10.94267_58.31567
16	18.334	60.30183	18.334_60.30183
21	19.80883	63.35833	19.80883_63.35833
Kattegat	12.21467	56.81567	12.21467_56.81567
3	11.04167	58.94333	11.04167_58.94333
Arkona Basin	13.30083	55.01587	13.30083_55.01587
Eastern Gotland Basin	17.70283	55.5745	17.70283_55.5745
Skagerrak	10.93333	58.15	10.93333_58.15
15	19.17333	59.82167	19.17333_59.82167
Arkona Basin	13.965	55.01667	13.965_55.01667
Bothnian Sea	17.91667	61.50833	17.91667_61.50833
12s	16.85555	58.20173	16.85555_58.20173
8	14.71667	56.11	14.71667_56.11
Bornholm Basin	14.635	55.45667	14.635_55.45667
22	22.24608	65.65206	22.24608_65.65206
Skagerrak	8.79	57.785	8.79_57.785
Western Gotland Basin	16.95883	56.61983	16.95883_56.61983
Skagerrak	9.9049	57.89483	9.9049_57.89483
10	18.75483	57.30683	18.75483_57.30683
1n	11.45433	58.3085	11.45433_58.3085
18	18.90433	63.23867	18.90433_63.23867
North Sea	7.2436	57.0823	7.2436_57.0823
Eastern Gotland Basin	17.58333	55.61667	17.58333_55.61667
Northern Baltic Proper	20.32772	58.88437	20.32772_58.88437
Skagerrak	8.7935	57.7885	8.7935_57.7885
16	17.18283	61.1455	17.18283_61.1455
Eastern Gotland Basin	18.40058	55.55458	18.40058_55.55458
5	12.56128	56.34738	12.56128_56.34738
Bornholm Basin	16.718	55.743	16.718_55.743
Western Gotland Basin	18.605	58.63667	18.605_58.63667
Bornholm Basin	15.9837	55.24993	15.9837_55.24993
Bornholm Basin	16.68817	56.0905	16.68817_56.0905
4	12.07333	57.17833	12.07333_57.17833
Bothnian Bay	21.6	63.83333	21.6_63.83333
Kattegat	12.315	56.61	12.315_56.61
Skagerrak	10.9395	58.63067	10.9395_58.63067
Skagerrak	9.77167	57.9965	9.77167_57.9965
21	20.52083	63.69367	20.52083_63.69367
Skagerrak	10.30117	58.28467	10.30117_58.28467
Kattegat	11.2	57.66667	11.2_57.66667
Skagerrak	8.62833	57.435	8.62833_57.435
North Sea	4.46667	53.66667	4.46667_53.66667
Bornholm Basin	15.92167	55.59067	15.92167_55.59067
Eastern Gotland Basin	18.919	57.09367	18.919_57.09367
2	11.24333	59.09167	11.24333_59.09167
North Sea	5.65	57.55	5.65_57.55
Skagerrak	10.77667	58.47067	10.77667_58.47067
18	18.70217	63.21333	18.70217_63.21333
Eastern Gotland Basin	19.45617	56.13083	19.45617_56.13083
Skagerrak	9.68333	57.8	9.68333_57.8
16	18.33805	60.2986	18.33805_60.2986
Kattegat	12.11158	56.66883	12.11158_56.66883
2	11.43833	58.375	11.43833_58.375
Bornholm Basin	15.59167	55.7745	15.59167_55.7745
Kattegat	12.21667	56.81833	12.21667_56.81833
Skagerrak	10.25	58.83333	10.25_58.83333
Bornholm Basin	14.79333	55.43833	14.79333_55.43833
1n	11.22	59.08667	11.22_59.08667
Skagerrak	10.64983	57.86667	10.64983_57.86667
Bornholm Basin	15.26333	55.79	15.26333_55.79
Arkona Basin	14.36667	55.3	14.36667_55.3
Bornholm Basin	15.56783	55.88283	15.56783_55.88283
Skagerrak	10.1	57.735	10.1_57.735
10	18.99912	57.42432	18.99912_57.42432
Kattegat	11.64675	57.14473	11.64675_57.14473
12n	18.52051	59.40917	18.52051_59.40917
North Sea	7.83283	56.782	7.83283_56.782
Bornholm Basin	14.62833	55.47283	14.62833_55.47283
Kattegat	12.49083	56.51783	12.49083_56.51783
Bothnian Sea	18.95	62.83333	18.95_62.83333
12s	16.64667	57.76167	16.64667_57.76167
Western Gotland Basin	17.98448	58.01712	17.98448_58.01712
1n	11.42333	58.41833	11.42333_58.41833
Skagerrak	10.0	58.16667	10.0_58.16667
Skagerrak	10.0	58.41667	10.0_58.41667
Kattegat	12.24667	56.845	12.24667_56.845
12n	18.35317	59.44283	18.35317_59.44283
Western Gotland Basin	18.23633	58.61033	18.23633_58.61033
Kattegat	12.16633	56.70483	12.16633_56.70483
North Sea	7.36667	56.08333	7.36667_56.08333
12n	18.11402	59.0411	18.11402_59.0411
22	21.95183	65.49483	21.95183_65.49483
Bothnian Sea	18.174	61.82983	18.174_61.82983
Skagerrak	11.06698	58.05815	11.06698_58.05815
Kattegat	10.96167	56.2	10.96167_56.2
Skagerrak	10.83167	58.57333	10.83167_58.57333
Bornholm Basin	14.86778	55.61733	14.86778_55.61733
Kattegat	11.56667	57.43333	11.56667_57.43333
Kattegat	11.56667	57.55833	11.56667_57.55833
4	11.56667	57.68333	11.56667_57.68333
Skagerrak	7.98333	57.6	7.98333_57.6
North Sea	7.18333	57.63333	7.18333_57.63333
Skagerrak	11.22	57.85333	11.22_57.85333
Skagerrak	10.84588	58.2944	10.84588_58.2944
Eastern Gotland Basin	20.07612	57.31218	20.07612_57.31218
Kattegat	11.83667	57.115	11.83667_57.115
Kattegat	12.11122	56.66868	12.11122_56.66868
Bothnian Sea	17.66207	61.23197	17.66207_61.23197
2	11.56667	58.33333	11.56667_58.33333
12s	16.65483	57.7995	16.65483_57.7995
North Sea	7.83883	55.40883	7.83883_55.40883
Western Gotland Basin	16.95233	56.556	16.95233_56.556
3	11.26667	58.26667	11.26667_58.26667
Bornholm Basin	15.62667	55.38667	15.62667_55.38667
Kattegat	10.7	57.44	10.7_57.44
Bothnian Sea	18.58167	62.83333	18.58167_62.83333
Eastern Gotland Basin	19.59167	57.19667	19.59167_57.19667
Kattegat	12.26317	56.40432	12.26317_56.40432
24	17.9985	59.41167	17.9985_59.41167
Skagerrak	8.47667	57.36667	8.47667_57.36667
Western Gotland Basin	17.97833	57.99667	17.97833_57.99667
Skagerrak	9.86953	58.03373	9.86953_58.03373
1n	11.4285	58.42967	11.4285_58.42967
Kattegat	12.11122	56.66862	12.11122_56.66862
20	19.81817	63.49833	19.81817_63.49833
Skagerrak	11.18317	58.229	11.18317_58.229
Skagerrak	10.06667	58.36667	10.06667_58.36667
Skagerrak	10.84523	58.29428	10.84523_58.29428
Bornholm Basin	17.08617	55.87067	17.08617_55.87067
22	23.30133	65.774	23.30133_65.774
Skagerrak	10.57233	57.83217	10.57233_57.83217
Bornholm Basin	16.49067	55.33533	16.49067_55.33533
Bothnian Bay	23.46667	65.4	23.46667_65.4
Kattegat	12.31333	56.64	12.31333_56.64
Bothnian Bay	23.233	65.16717	23.233_65.16717
16	17.45	61.56667	17.45_61.56667
Bornholm Basin	14.63333	55.41667	14.63333_55.41667
18	17.41984	62.34913	17.41984_62.34913
Kattegat	12.11053	56.66878	12.11053_56.66878
Kattegat	12.21183	56.93998	12.21183_56.93998
Kattegat	11.67833	56.93667	11.67833_56.93667
Bornholm Basin	14.49167	55.67367	14.49167_55.67367
North Sea	1.38333	55.7	1.38333_55.7
Åland Sea	18.93833	60.09	18.93833_60.09
18	18.8034	63.253	18.8034_63.253
Bothnian Bay	23.81667	64.73333	23.81667_64.73333
Great Belt	10.86667	55.5	10.86667_55.5
Kattegat	10.79917	57.49717	10.79917_57.49717
Eastern Gotland Basin	20.07623	57.3122	20.07623_57.3122
Skagerrak	11.175	57.94167	11.175_57.94167
1s	11.75167	57.65667	11.75167_57.65667
Kattegat	12.21238	56.93988	12.21238_56.93988
Skagerrak	9.8295	58.06233	9.8295_58.06233
Eastern Gotland Basin	18.78333	57.16167	18.78333_57.16167
Eastern Gotland Basin	18.80922	56.85777	18.80922_56.85777
Skagerrak	8.2	57.69167	8.2_57.69167
8	16.61667	57.06417	16.61667_57.06417
2	11.49167	58.27	11.49167_58.27
Arkona Basin	14.0989	54.97118	14.0989_54.97118
Bornholm Basin	16.91667	55.33333	16.91667_55.33333
20	19.92396	63.61539	19.92396_63.61539
Eastern Gotland Basin	20.07567	57.312	20.07567_57.312
Arkona Basin	14.38333	55.275	14.38333_55.275
Kattegat	12.11112	56.6684	12.11112_56.6684
Western Gotland Basin	17.91	57.36667	17.91_57.36667
Kattegat	11.205	56.65	11.205_56.65
18	18.80833	63.15667	18.80833_63.15667
Skagerrak	11.29258	57.86653	11.29258_57.86653
22	21.66417	65.29467	21.66417_65.29467
Bornholm Basin	14.54167	55.45667	14.54167_55.45667
Bornholm Basin	15.37533	55.95917	15.37533_55.95917
Skagerrak	9.65	57.51667	9.65_57.51667
Gulf of Riga	22.89	57.79667	22.89_57.79667
Kattegat	12.21717	56.81667	12.21717_56.81667
Eastern Gotland Basin	18.78333	56.31667	18.78333_56.31667
Skagerrak	9.12	57.27167	9.12_57.27167
Kattegat	11.65762	57.19273	11.65762_57.19273
Bothnian Sea	18.23383	61.18417	18.23383_61.18417
Kattegat	12.18333	57.03333	12.18333_57.03333
Eastern Gotland Basin	19.07833	55.63333	19.07833_55.63333
Eastern Gotland Basin	19.64283	57.45017	19.64283_57.45017
Kattegat	12.11203	56.66858	12.11203_56.66858
Skagerrak	10.84522	58.29502	10.84522_58.29502
Kattegat	11.78333	57.15	11.78333_57.15
Skagerrak	9.82233	57.98317	9.82233_57.98317
Eastern Gotland Basin	19.06733	57.31483	19.06733_57.31483
Eastern Gotland Basin	17.92583	56.00517	17.92583_56.00517
Western Gotland Basin	18.49867	58.77133	18.49867_58.77133
Western Gotland Basin	18.849	58.4985	18.849_58.4985
Skagerrak	10.99	57.80833	10.99_57.80833
Skagerrak	10.845	58.29442	10.845_58.29442
Northern Baltic Proper	20.1846	58.59637	20.1846_58.59637
Northern Baltic Proper	19.5837	59.07773	19.5837_59.07773
1s	11.702	57.65433	11.702_57.65433
Kattegat	11.58	57.295	11.58_57.295
Kattegat	11.33333	57.71667	11.33333_57.71667
Skagerrak	11.29397	57.86642	11.29397_57.86642
20	19.81967	63.49917	19.81967_63.49917
Kattegat	11.15422	56.13198	11.15422_56.13198
1s	11.69833	57.70833	11.69833_57.70833
Kattegat	10.7345	57.71667	10.7345_57.71667
18	18.8345	63.18667	18.8345_63.18667
Kattegat	12.258	56.3825	12.258_56.3825
1n	11.24167	58.35167	11.24167_58.35167
Eastern Gotland Basin	19.06767	57.29583	19.06767_57.29583
Skagerrak	10.84577	58.29432	10.84577_58.29432
Bothnian Sea	19.51233	61.033	19.51233_61.033
Bornholm Basin	15.22467	55.80717	15.22467_55.80717
12s	16.6495	57.79817	16.6495_57.79817
20	20.6675	63.841	20.6675_63.841
Skagerrak	9.07583	57.37867	9.07583_57.37867
Skagerrak	10.13333	57.69167	10.13333_57.69167
Skagerrak	10.33	58.01	10.33_58.01
Skagerrak	10.38433	57.75617	10.38433_57.75617
18	18.3405	63.03267	18.3405_63.03267
12n	18.01167	58.875	18.01167_58.875
Bornholm Basin	15.80167	55.32433	15.80167_55.32433
Arkona Basin	13.85	55.03333	13.85_55.03333
Eastern Gotland Basin	18.95	57.13667	18.95_57.13667
22	22.24808	65.6609	22.24808_65.6609
5	12.74167	56.55667	12.74167_56.55667
18	17.73477	62.97645	17.73477_62.97645
Kattegat	11.93333	57.11667	11.93333_57.11667
3	11.09167	58.87	11.09167_58.87
Western Gotland Basin	16.775	56.43167	16.775_56.43167
Bornholm Basin	16.99833	55.45	16.99833_55.45
Kattegat	12.52317	56.687	12.52317_56.687
22	21.0935	64.19217	21.0935_64.19217
Eastern Gotland Basin	19.58483	56.6336	19.58483_56.6336
18	18.602	63.15433	18.602_63.15433
Bothnian Bay	23.2335	65.1665	23.2335_65.1665
North Sea	4.0	59.03333	4.0_59.03333
Kattegat	12.03333	57.14	12.03333_57.14
18	18.266	62.86383	18.266_62.86383
Eastern Gotland Basin	18.89598	56.6098	18.89598_56.6098
22	22.44583	65.72967	22.44583_65.72967
North Sea	-0.7	56.53333	-0.7_56.53333
Bornholm Basin	14.86723	55.61743	14.86723_55.61743
Skagerrak	11.02477	58.33842	11.02477_58.33842
Kattegat	12.5	56.49317	12.5_56.49317
Kattegat	10.73333	57.71667	10.73333_57.71667
Bornholm Basin	16.26667	55.51667	16.26667_55.51667
Eastern Gotland Basin	18.89053	56.55707	18.89053_56.55707
Eastern Gotland Basin	18.95	56.66667	18.95_56.66667
Kattegat	11.66167	57.20167	11.66167_57.20167
Northern Baltic Proper	20.32777	58.88182	20.32777_58.88182
Gdansk Basin	19.27667	54.775	19.27667_54.775
Eastern Gotland Basin	20.16122	57.55073	20.16122_57.55073
Bothnian Bay	22.06683	64.708	22.06683_64.708
5	12.66167	56.46	12.66167_56.46
Skagerrak	11.3	58.0	11.3_58.0
Skagerrak	10.94383	58.31533	10.94383_58.31533
Bornholm Basin	16.46683	55.7915	16.46683_55.7915
Western Gotland Basin	18.23833	57.74	18.23833_57.74
12s	16.82183	58.12133	16.82183_58.12133
Eastern Gotland Basin	19.55	56.315	19.55_56.315
North Sea	-3.25	60.45	-3.25_60.45
24	17.68742	59.11788	17.68742_59.11788
Skagerrak	10.84352	58.29573	10.84352_58.29573
Gulf of Finland	26.33333	60.15	26.33333_60.15
Arkona Basin	12.572	55.2715	12.572_55.2715
Western Gotland Basin	18.64667	58.61333	18.64667_58.61333
24	18.10967	59.35883	18.10967_59.35883
Skagerrak	10.84667	58.325	10.84667_58.325
2	11.707	58.33733	11.707_58.33733
Kattegat	10.75	57.725	10.75_57.725
Skagerrak	10.75	57.85	10.75_57.85
16	17.15457	61.58192	17.15457_61.58192
Skagerrak	10.50432	58.2843	10.50432_58.2843
Arkona Basin	13.40333	54.92167	13.40333_54.92167
Kattegat	11.33367	56.22567	11.33367_56.22567
22	21.161	64.673	21.161_64.673
8	16.273	56.62367	16.273_56.62367
5	12.73167	56.625	12.73167_56.625
Skagerrak	10.84512	58.29437	10.84512_58.29437
Western Gotland Basin	17.66875	57.11753	17.66875_57.11753
Bornholm Basin	14.58667	55.59167	14.58667_55.59167
Kattegat	12.563	56.643	12.563_56.643
North Sea	0.31667	58.2	0.31667_58.2
Eastern Gotland Basin	18.25	56.71667	18.25_56.71667
Skagerrak	10.98833	58.34167	10.98833_58.34167
7	13.81503	55.42145	13.81503_55.42145
Kattegat	12.15133	56.6515	12.15133_56.6515
Arkona Basin	13.26633	54.955	13.26633_54.955
18	18.41033	62.957	18.41033_62.957
Bornholm Basin	14.72167	55.648	14.72167_55.648
Kattegat	11.57367	57.28867	11.57367_57.28867
23	23.307	65.70033	23.307_65.70033
North Sea	1.98333	55.6	1.98333_55.6
Northern Baltic Proper	21.10125	59.0337	21.10125_59.0337
Bothnian Sea	20.04983	62.66533	20.04983_62.66533
Western Gotland Basin	17.9605	56.9915	17.9605_56.9915
Åland Sea	19.03333	59.96667	19.03333_59.96667
Skagerrak	10.84407	58.2952	10.84407_58.2952
Bornholm Basin	15.97833	55.375	15.97833_55.375
8	16.48933	56.955	16.48933_56.955
Skagerrak	10.39282	58.11677	10.39282_58.11677
Bothnian Sea	18.54767	62.10017	18.54767_62.10017
Bornholm Basin	16.28333	55.51667	16.28333_55.51667
6	13.035	55.65083	13.035_55.65083
Eastern Gotland Basin	18.405	56.29733	18.405_56.29733
Bothnian Bay	21.58333	64.725	21.58333_64.725
Skagerrak	11.29753	57.8643	11.29753_57.8643
Skagerrak	10.96417	57.82017	10.96417_57.82017
Skagerrak	9.35	58.58333	9.35_58.58333
Eastern Gotland Basin	18.86667	55.85	18.86667_55.85
Kattegat	11.65233	57.17717	11.65233_57.17717
Skagerrak	9.70783	57.8725	9.70783_57.8725
Skagerrak	10.50418	58.2843	10.50418_58.2843
North Sea	4.6	56.53333	4.6_56.53333
1n	11.21317	58.785	11.21317_58.785
Eastern Gotland Basin	20.07617	57.31217	20.07617_57.31217
21	20.46783	63.51583	20.46783_63.51583
The Sound	12.68733	55.974	12.68733_55.974
Skagerrak	8.59167	57.45333	8.59167_57.45333
Kattegat	10.96767	57.683	10.96767_57.683
Skagerrak	11.29368	57.86668	11.29368_57.86668
Western Gotland Basin	18.62167	58.62667	18.62167_58.62667
9	16.95	57.4	16.95_57.4
12n	18.33467	59.44785	18.33467_59.44785
Eastern Gotland Basin	20.5915	57.62133	20.5915_57.62133
Kattegat	10.82333	57.43333	10.82333_57.43333
9	16.88833	57.39167	16.88833_57.39167
Bornholm Basin	15.93333	55.75	15.93333_55.75
Bothnian Sea	18.955	62.65383	18.955_62.65383
Western Gotland Basin	18.23663	58.59388	18.23663_58.59388
Skagerrak	11.21667	58.08333	11.21667_58.08333
Bornholm Basin	16.8	55.21667	16.8_55.21667
18	17.73483	62.9765	17.73483_62.9765
8	16.5	56.77333	16.5_56.77333
Skagerrak	8.78333	57.605	8.78333_57.605
Kattegat	12.562	56.54917	12.562_56.54917
9	17.02367	57.41	17.02367_57.41
Bornholm Basin	14.76717	55.6205	14.76717_55.6205
Bornholm Basin	16.16483	55.3675	16.16483_55.3675
Bornholm Basin	17.5885	55.99483	17.5885_55.99483
Bornholm Basin	15.95	55.41667	15.95_55.41667
Eastern Gotland Basin	17.73833	56.04333	17.73833_56.04333
Western Gotland Basin	17.31667	56.83	17.31667_56.83
Eastern Gotland Basin	18.91817	57.08483	18.91817_57.08483
Eastern Gotland Basin	19.12067	57.61917	19.12067_57.61917
Eastern Gotland Basin	20.18333	57.36667	20.18333_57.36667
4	11.69	57.65	11.69_57.65
Kattegat	11.44333	57.19667	11.44333_57.19667
Bornholm Basin	17.09183	55.86717	17.09183_55.86717
